time,accuracy
8.643319845199585,0.377500057220459
15.969231843948364,0.5551000833511353
23.287182807922363,0.8492998480796814
30.5999813079834,0.9291001558303833
37.91487240791321,0.9289003014564514
45.229705572128296,0.9203999042510986
52.57764148712158,0.9407000541687012
59.89844107627869,0.9099001288414001
67.22423601150513,0.9409001469612122
74.56045293807983,0.9625000357627869
81.89725875854492,0.9494000673294067
89.27228474617004,0.9581001996994019
103.29178237915039,0.9618999361991882
110.6426956653595,0.9572998881340027
117.98658800125122,0.9465000629425049
125.31438541412354,0.9618999361991882
132.6413643360138,0.9674999117851257
139.9602653980255,0.9684000015258789
147.28244376182556,0.967799961566925
154.60619163513184,0.97409987449646
161.9351291656494,0.9720999002456665
169.25631475448608,0.9745998978614807
176.59125328063965,0.9800999760627747
183.92015886306763,0.9799001216888428
191.25398206710815,0.9771000742912292
198.5768177509308,0.9775000810623169
205.90166878700256,0.9738998413085938
213.22057175636292,0.9788998961448669
220.5513687133789,0.9779999852180481
227.93743538856506,0.9751001000404358
235.29238104820251,0.9787999987602234
242.67331790924072,0.9786999225616455
250.11046075820923,0.9819000959396362
257.43637561798096,0.9804999232292175
264.7542870044708,0.9751999974250793
272.05718994140625,0.979900062084198
279.35589051246643,0.9745001196861267
286.6566815376282,0.9789998531341553
293.9456477165222,0.9786000847816467
301.21940565109253,0.9824000597000122
308.5054647922516,0.983199954032898
315.7863984107971,0.9818999767303467
323.0583019256592,0.9817001819610596
330.31612730026245,0.9830000996589661
337.6019039154053,0.9851002097129822
344.87867975234985,0.9834001064300537
352.1553621292114,0.979400098323822
359.4465425014496,0.9814000725746155
366.728232383728,0.9836001396179199
373.9870984554291,0.9825000762939453
